,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,AGE,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,total_facilities,furnishing_type
2842,4.0,4.0,2.0,12268.518518518518,0-1,2160.0,2.65,Sector 52,2,0
2843,4.0,4.0,4.0,20000.0,0-1,3200.0,4.8,Nirvana Country,3,0
2844,4.0,4.0,2.0,9497.0,0-1,3780.0,3.59,Sector 70A,5,1
2845,2.0,2.0,3.0,10928.0,1-5,915.0,1.0,Sector 102,4,1
2846,6.0,6.0,3.0,28888.0,0-1,4500.0,12.9996,DLF Phase 2,2,0
2847,3.0,3.0,2.0,13030.0,Under Construction,1650.0,2.15,Sector 63A,6,0
2848,3.0,3.0,2.0,15572.07765386204,Under Construction,2421.0,3.77,DLF Phase 1,6,0
2849,3.0,3.0,3.0,12000.0,Under Construction,2100.0,2.52,Sector 79,0,0
2850,2.0,2.0,2.0,12000.0,Under Construction,1478.0,1.77,Sector 79,0,0
2851,4.0,4.0,3.0,20000.0,Under Construction,3395.0,6.79,Sector 59,6,0
2852,3.0,3.0,3.0,20000.0,Under Construction,2595.0,5.19,Sector 59,6,0
2853,3.0,3.0,4.0,12506.0,Under Construction,2015.0,2.52,Sector 113 Gurgaon,6,1
2854,3.0,3.0,3.0,19000.0,Under Construction,3106.0,5.9,Sector 59,6,0
2855,4.0,4.0,3.0,13600.0,Under Construction,3243.0,4.41,Sector 76,6,0
2856,4.0,4.0,4.0,6914.0,0-1,2560.0,1.77,Sector 85,6,0
2857,3.0,3.0,2.0,16296.0,0-1,1350.0,2.2,Malibu Town,2,0
2858,4.0,4.0,2.0,18594.0,0-1,1850.0,3.44,Sector 50,3,1
2859,4.0,4.0,2.0,16514.0,0-1,1750.0,2.89,Sector 50,3,1
2860,4.0,4.0,2.0,17000.0,0-1,1700.0,2.89,Sector 52,2,1
2861,3.0,3.0,2.0,16666.0,0-1,1200.0,2.0,Golf Course Ext Road,2,1
2862,3.0,3.0,2.0,16800.0,0-1,1250.0,2.1,Sector 63A,6,1
2863,3.0,3.0,4.0,12668.0,Under Construction,1855.0,2.35,Sector 106,5,0
2864,3.0,3.0,2.0,18750.0,0-1,1780.0,2.1,Sector 63,1,0
2865,3.0,3.0,3.0,13676.0,Under Construction,1828.0,2.5,Sector 65,5,1
2866,5.0,5.0,2.0,15435.0,0-1,3790.0,5.85,Sector 63,6,1
2867,4.0,4.0,2.0,12222.0,0-1,4500.0,5.5,DLF Phase 4,3,1
2868,4.0,5.0,2.0,11428.0,0-1,2450.0,2.8,Sector 48,5,1
2869,2.0,2.0,4.0,7797.0,0-1,1385.0,1.08,Sector 106,6,0
2870,4.0,4.0,2.0,14393.0,0-1,3300.0,4.75,DLF Phase 5,5,0
2871,4.0,5.0,3.0,10882.0,1-5,3400.0,3.7,Sector 110,6,1
2872,2.0,2.0,3.0,13481.0,Under Construction,1261.0,1.7,Sector 65,5,1
2873,4.0,4.0,4.0,12000.0,0-1,4500.0,5.29,Sector 111,4,1
2874,4.0,3.0,4.0,12000.0,0-1,2950.0,3.05,Sector 111,4,1
2875,4.0,5.0,4.0,12846.0,5-10,2860.0,3.34,Sector 102,6,0
2876,4.0,5.0,4.0,12800.0,5-10,2860.0,3.2,Sector 102,6,1
2877,4.0,4.0,3.0,12045.0,5-10,2554.0,2.65,Sector 102,6,1
2878,4.0,4.0,3.0,10375.0,5-10,2554.0,2.65,Sector 102,6,1
2879,3.0,3.0,2.0,11079.0,1-5,2103.0,2.33,Sector 102,6,1
2880,3.0,3.0,2.0,11174.0,1-5,2103.0,2.35,Sector 102,6,1
2881,3.0,4.0,3.0,13000.0,5-10,2149.0,2.34,Sector 102,6,1
2882,3.0,3.0,3.0,11750.0,5-10,1942.0,1.88,Sector 102,6,0
2883,3.0,3.0,3.0,11562.0,5-10,1942.0,1.85,Sector 102,6,0
2884,3.0,3.0,3.0,9783.0,5-10,1942.0,1.9,Sector 102,6,0
2885,4.0,4.0,4.0,12247.0,5-10,2825.0,3.46,Sector 81,5,0
2886,4.0,4.0,4.0,13346.0,5-10,2872.0,3.47,Sector 81,5,0
2887,4.0,4.0,4.0,14000.0,5-10,2872.0,3.5,Sector 81,5,0
2888,4.0,4.0,4.0,13800.0,5-10,2872.0,3.45,Sector 81,5,0
2889,3.0,3.0,3.0,13500.0,5-10,2132.0,2.43,Sector 81,5,0
2890,3.0,4.0,3.0,13666.0,5-10,2100.0,2.46,Sector 81,5,0
2891,3.0,3.0,2.0,13555.0,5-10,2132.0,2.44,Sector 81,5,0
2892,3.0,3.0,3.0,13333.0,5-10,2100.0,2.4,Sector 81,5,0
2893,3.0,3.0,2.0,13611.0,5-10,2132.0,2.45,Sector 81,5,0
2894,4.0,4.0,4.0,13636.0,5-10,2600.0,3.0,Sector 82A,4,0
2895,4.0,4.0,4.0,15000.0,5-10,2300.0,2.7,Sector 82A,4,0
2896,4.0,4.0,4.0,14444.0,5-10,2300.0,2.6,Sector 82A,4,0
2897,3.0,3.0,3.0,13750.0,5-10,2100.0,2.2,Sector 82A,4,0
2898,3.0,3.0,4.0,14375.0,5-10,2100.0,2.3,Sector 82A,4,0
2899,4.0,4.0,4.0,13181.0,5-10,2600.0,2.9,Sector 82A,4,0
2900,3.0,4.0,4.0,17617.0,5-10,2086.0,2.1,Sector 82A,4,0
2901,3.0,3.0,3.0,17083.0,5-10,1800.0,2.05,Sector 82A,4,0
2902,3.0,3.0,3.0,15384.0,5-10,1818.0,2.0,Sector 82A,4,0
2903,4.0,4.0,3.0,15777.0,5-10,2250.0,3.55,DLF Phase 2,3,0
2904,3.0,3.0,2.0,9716.941275876638,0-1,2367.0,2.3,Sector 57,3,1
2905,3.0,4.0,2.0,9689.922480620156,0-1,2322.0,2.25,Sector 57,3,1
2906,4.0,4.0,2.0,10000.0,0-1,3000.0,3.0,South City 1,3,1
2907,4.0,3.0,2.0,15000.0,0-1,3000.0,4.5,DLF Phase 2,3,1
2908,4.0,4.0,2.0,12500.0,0-1,3000.0,3.75,Sector 26,3,1
2909,4.0,4.0,2.0,12222.0,0-1,4500.0,5.5,DLF Phase 2,3,1
2910,4.0,4.0,2.0,13333.0,0-1,4500.0,6.0,DLF Phase 1,3,0
2911,2.0,3.0,4.0,5448.0,1-5,1450.0,0.79,Sector 103,4,0
2912,3.0,3.0,2.0,20291.0,Under Construction,1549.0,2.09,Sector 61,6,0
2913,3.0,4.0,3.0,17501.0,1-5,2057.0,3.6,Sector 60,5,0
2914,4.0,4.0,4.0,7500.0,Under Construction,2355.0,1.75,Sector 106,6,0
2915,2.0,2.0,2.0,12500.0,Under Construction,1276.0,1.6,Sector 113 Gurgaon,5,1
2916,4.0,4.0,4.0,14000.0,Under Construction,2570.0,3.57,Sector 111,2,0
2917,3.0,3.0,3.0,12585.0,Under Construction,1605.0,2.02,Sector 111,2,0
2918,2.0,2.0,2.0,4853.0,1-5,1298.0,0.7,Sector 82,4,0
2919,2.0,2.0,1.0,10000.0,0-1,1020.0,0.95,Sector 65,4,0
2920,4.0,4.0,4.0,9000.0,0-1,3200.0,2.6,Sector 102,4,1
2921,2.0,2.0,2.0,15600.0,0-1,1000.0,1.56,Sector 66,6,0
2922,2.0,2.0,2.0,11000.0,Under Construction,1193.0,1.28,Sector 79,5,1
2923,4.0,5.0,3.0,14464.0,1-5,2800.0,4.05,Sector 60,5,0
2924,4.0,4.0,4.0,16000.0,Under Construction,3842.0,6.14,Sector 62,5,0
2925,3.0,3.0,3.0,16000.0,Under Construction,2410.0,3.85,Sector 62,5,1
2926,3.0,3.0,3.0,12500.0,Under Construction,2080.0,2.6,Sector 113 Gurgaon,5,1
2927,3.0,3.0,2.0,16000.0,Under Construction,2262.0,3.61,Sector 62,5,0
2928,5.0,5.0,4.0,13110.0,Under Construction,4495.0,5.89,Sector 106,2,1
2929,4.0,4.0,4.0,15500.0,Under Construction,3100.0,4.8,Sector 106,2,1
2930,4.0,4.0,4.0,19500.0,Under Construction,3075.0,7.7,Sector 63,1,0
2931,3.0,4.0,4.0,16000.0,1-5,4010.0,6.42,Sector 65,4,0
2932,3.0,3.0,4.0,16000.0,1-5,3200.0,5.12,Sector 65,5,0
2933,3.0,4.0,2.0,15500.0,Under Construction,2072.0,3.21,Sector 108,5,1
2934,3.0,3.0,2.0,17500.0,Under Construction,2595.0,4.54,Sector 59,6,1
2935,3.0,3.0,3.0,17470.0,Under Construction,2095.0,3.66,Sector 59,6,1
2936,3.0,4.0,3.0,13000.0,Under Construction,2040.0,2.65,Sector 65,5,0
2937,3.0,3.0,3.0,16480.0,0-1,2500.0,4.12,Sector 59,6,0
2938,3.0,3.0,3.0,8500.0,1-5,1800.0,1.53,Sector 37D,4,1
2939,3.0,3.0,3.0,12381.0,0-1,1898.0,2.35,Sector 102,4,1
2940,2.0,2.0,2.0,7332.0,Under Construction,1211.0,0.888,Sector 79,0,1
2941,2.0,2.0,3.0,14666.0,Under Construction,1099.0,1.1,Sector 104,5,0
2942,3.0,3.0,4.0,8834.0,0-1,1811.0,1.6,Sector 37D,4,0
2943,4.0,4.0,3.0,15398.0,5-10,2260.0,3.48,DLF Phase 2,3,1
2944,3.0,4.0,4.0,5022.0,1-5,1991.0,1.1,Sector 103,4,0
2945,2.0,2.0,3.0,11183.0,0-1,1404.0,0.895,Sector 91,3,1
2946,3.0,3.0,3.0,7902.298850574713,0-1,2088.0,1.65,Sector 67,1,1
2947,2.0,2.0,1.0,15243.0,5-10,984.0,1.5,DLF Phase 5,5,1
2948,3.0,3.0,2.0,15726.0,0-1,1812.0,2.85,Sector 63,6,0
2949,2.0,2.0,0.0,27502.7502750275,5-10,1818.0,5.0,Sector 30,4,1
2950,4.0,4.0,3.0,11852.0,1-5,3670.0,4.35,Sector 66,4,0
2951,4.0,4.0,4.0,22222.0,Under Construction,3150.0,7.0,MG Road,4,0
2952,3.0,3.0,2.0,5144.694533762058,10+,2799.0,1.44,Uppals Southend,2,1
2953,3.0,3.0,3.0,14016.0,Under Construction,1855.0,2.6,Sector 106,5,0
2954,3.0,2.0,4.0,10000.0,1-5,1200.0,1.2,Sector 70A,5,0
2955,3.0,4.0,2.0,5943.0,0-1,2120.0,1.26,Sector 85,6,0
2956,3.0,4.0,3.0,9666.0,1-5,1500.0,1.45,Sector 67,1,1
2957,2.0,2.0,2.0,6425.0,1-5,1245.0,0.8,Sector 83,5,0
2958,2.0,2.0,0.0,4923.0,1-5,1625.0,0.8,Sector 83,2,0
2959,3.0,3.0,3.0,10200.0,1-5,2598.0,2.65,Sector 102,4,0
2960,2.0,2.0,2.0,10451.0,1-5,1550.0,1.62,Sector 104,6,0
2961,6.0,6.0,4.0,20833.33333333333,5-10,3240.0,6.75,Palam Vihar,2,1
2962,9.0,9.0,4.0,17094.017094017094,5-10,4680.0,8.0,Palam Vihar,2,1
2963,3.0,3.0,3.0,18304.431599229287,10+,1557.0,2.85,Palam Vihar,2,1
2964,2.0,2.0,2.0,17662.170841361592,1-5,1557.0,2.75,Palam Vihar,2,1
2965,3.0,4.0,2.0,9450.0,1-5,2000.0,1.89,Sector 102,4,0
2966,2.0,2.0,3.0,7301.0,1-5,1534.0,1.12,Sector 107,2,0
2967,3.0,3.0,4.0,8444.0,1-5,2250.0,1.9,Sushant Lok Phase 2,3,1
2968,3.0,2.0,3.0,7714.0,1-5,1750.0,1.35,Sector 56,3,1
2969,3.0,3.0,4.0,8787.0,1-5,1850.0,1.45,Sector 56,3,1
2970,3.0,3.0,2.0,16882.0,10+,1777.0,3.0,DLF Phase 4,3,0
2971,2.0,2.0,4.0,16180.0,1-5,1406.0,1.82,Sector 74,6,1
2972,3.0,3.0,4.0,18892.0,1-5,2018.0,3.05,Sector 74,6,1
2973,3.0,3.0,4.0,21428.0,1-5,2074.0,3.0,Sector 74,6,1
2974,3.0,3.0,4.0,15485.0,1-5,2018.0,2.5,Sector 74,6,1
2975,2.0,2.0,4.0,17500.0,1-5,1406.0,1.75,Sector 74,6,0
2976,3.0,3.0,4.0,20142.0,0-1,2018.0,2.82,Sector 74,6,1
2977,3.0,3.0,4.0,10000.0,5-10,2250.0,2.25,Sector 43,3,0
2978,3.0,3.0,2.0,12413.0,Under Construction,1800.0,1.8,Sector 57,3,1
2979,4.0,4.0,2.0,26140.0,1-5,4495.0,11.74993,Sector 54,3,1
2980,4.0,3.0,4.0,7719.0,1-5,2008.0,1.55,Sector 56,3,1
2981,4.0,5.0,3.0,15531.0,1-5,4185.0,6.5,Sector 66,6,0
2982,2.0,2.0,2.0,11052.0,1-5,1224.0,1.05,Sector 68,4,0
2983,3.0,3.0,2.0,19174.0,10+,2060.0,3.95,DLF Phase 4,3,0
2984,2.0,2.0,2.0,11157.0,1-5,1224.0,1.06,Sector 68,4,0
2985,3.0,3.0,3.0,10216.0,5-10,1615.0,1.65,Sector 110 A,3,0
2986,4.0,3.0,2.0,10107.0,0-1,2325.0,2.35,Sector 43,3,1
2987,3.0,3.0,2.0,8027.0,0-1,2367.0,1.9,Sector 43,3,1
2988,3.0,3.0,2.0,8871.0,0-1,2367.0,2.1,Sector 43,3,1
2989,3.0,3.0,2.0,8695.0,0-1,2300.0,2.0,Sector 43,3,1
2990,3.0,3.0,2.0,6252.0,5-10,2799.0,1.75,Uppals Southend,2,0
2991,3.0,2.0,2.0,4201.0,Under Construction,1190.0,0.5,Sector 102,4,0
2992,1.0,1.0,1.0,3486.0,0-1,760.0,0.265,Sector 95,3,0
2993,3.0,3.0,3.0,10370.0,5-10,1350.0,1.4,Sector 110 A,3,1
2994,3.0,3.0,3.0,12820.0,5-10,1950.0,2.5,Sector 49,2,0
2995,3.0,3.0,2.0,11666.0,10+,1800.0,2.1,Ansal Plaza,2,1
2996,3.0,3.0,3.0,12954.0,5-10,2200.0,2.85,Sector 49,2,0
2997,4.0,4.0,3.0,16666.0,0-1,3000.0,5.0,South City 1,3,0
2998,2.0,2.0,1.0,7545.0,1-5,550.0,0.415,Sector 102,4,1
2999,4.0,4.0,2.0,13589.0,0-1,1950.0,2.65,Ansal Plaza,2,1
3000,4.0,4.0,2.0,14102.0,0-1,1950.0,2.75,Ansal Plaza,2,1
3001,4.0,4.0,4.0,24255.0,5-10,2721.0,6.6,Sector 54,4,1
3002,4.0,4.0,3.0,14285.714285714286,0-1,3150.0,4.5,DLF Phase 1,6,1
3003,2.0,2.0,2.0,13520.0,Under Construction,1310.0,1.77,Sector 65,5,0
3004,2.0,2.0,2.0,14114.0,Under Construction,1516.0,2.05,Sector 65,5,0
3005,2.0,2.0,2.0,13542.0,Under Construction,1265.0,1.71,Sector 65,5,1
3006,4.0,4.0,3.0,10666.0,10+,2250.0,2.4,DLF Phase 1,3,0
3007,4.0,5.0,4.0,14315.0,5-10,2410.0,3.45,Sector 66,4,0
3008,3.0,3.0,4.0,7333.0,1-5,2250.0,1.65,Sushant Lok Phase 2,3,1
3009,3.0,3.0,4.0,7692.0,1-5,1950.0,1.5,Sector 56,3,1
3010,2.0,2.0,2.0,3742.0,Under Construction,1256.0,0.47,Sector 68,2,0
3011,4.0,4.0,3.0,12500.0,0-1,3200.0,4.0,Sector 77,1,1
3012,2.0,2.0,3.0,7286.0,Under Construction,1289.0,0.47,Sector 68,2,0
3013,4.0,4.0,2.0,14626.0,5-10,1740.0,2.55,DLF Phase 5,5,0
3014,1.0,2.0,1.0,7142.0,1-5,350.0,0.25,Sector 102,4,1
3015,8.0,8.0,4.0,27777.777777777777,0-1,2700.0,7.5,Uppals Southend,2,0
3016,2.0,2.0,1.0,10576.0,1-5,800.0,0.55,Sector 67,3,1
3017,3.0,2.0,2.0,11065.0,10+,1220.0,1.35,Sector 56,3,1
3018,3.0,3.0,3.0,12588.0,0-1,1827.0,2.3,Sector 102,4,0
3019,3.0,3.0,2.0,14489.0,0-1,1470.0,2.13,Sector 63A,5,0
3020,2.0,2.0,2.0,14761.0,0-1,1050.0,1.55,Sector 63A,5,0
3021,3.0,3.0,2.0,15019.0,0-1,1305.0,1.96,Sector 63A,5,0
3022,3.0,3.0,3.0,14761.0,0-1,1470.0,2.17,Sector 63A,5,0
3023,4.0,4.0,2.0,11250.0,1-5,2000.0,2.25,Sector 23,2,1
3024,3.0,2.0,4.0,7153.0,10+,1342.0,0.96,Sector 2,2,1
3025,4.0,4.0,2.0,17171.0,0-1,2708.0,4.65,South City 2,3,1
3026,3.0,3.0,3.0,7142.0,1-5,1750.0,1.25,Sector 84,5,1
3027,1.0,2.0,1.0,7172.0,0-1,488.0,0.35,Sohna,3,1
3028,3.0,3.0,2.0,14285.0,5-10,2100.0,3.0,Nirvana Country,3,1
3029,3.0,3.0,3.0,14339.0,1-5,1590.0,2.28,Sector 65,2,1
3030,4.0,4.0,2.0,29729.0,1-5,3700.0,10.99973,Nirvana Country,3,1
3031,3.0,4.0,2.0,9900.0,5-10,2000.0,1.98,Sector 102,4,0
3032,2.0,2.0,1.0,9983.0,1-5,591.0,0.59,Sector 67A,2,1
3033,5.0,4.0,2.0,14444.0,0-1,1800.0,2.6,Sector 48,5,0
3034,3.0,3.0,3.0,16378.0,0-1,2588.0,4.4,Sector 62,5,0
3035,4.0,5.0,4.0,20648.0,5-10,3390.0,7.0,Sector 53,4,0
3036,4.0,4.0,4.0,6990.0,Under Construction,2675.0,1.87,Sector 37C,3,0
3037,3.0,3.0,3.0,9259.25925925926,5-10,3240.0,3.0,South City 1,3,1
3038,3.0,4.0,4.0,14328.0,1-5,2150.0,1.92,Sector 89 A,4,0
3039,3.0,2.0,3.0,5000.0,1-5,1100.0,0.55,Sector 37C,2,0
3040,2.0,2.0,2.0,2674.0,Under Construction,950.0,0.2541,Sector 104,4,0
3041,2.0,2.0,2.0,9000.0,1-5,1260.0,1.13,Sector 68,4,0
3042,4.0,4.0,4.0,12323.0,1-5,4905.0,4.19,Sector 56,3,1
3043,3.0,3.0,2.0,4400.0,Under Construction,1000.0,0.44,Sector 110,6,0
3044,3.0,2.0,2.0,6944.0,5-10,2160.0,1.5,Sector 50,3,1
3045,4.0,5.0,4.0,10989.0,1-5,3185.0,3.5,Sector 81,4,0
3046,4.0,4.0,2.0,13328.0,Under Construction,1538.0,2.05,Sector 84,4,0
3047,2.0,2.0,2.0,8564.0,Under Construction,1261.0,1.08,Sector 37D,4,1
3048,2.0,2.0,2.0,8058.0,Under Construction,1241.0,1.0,Sector 37D,4,1
3049,4.0,4.0,4.0,13846.0,1-5,3250.0,4.5,Sector 72,3,1
3050,2.0,2.0,1.0,7909.0,0-1,531.0,0.42,Sector 36 Sohna,0,0
3051,2.0,2.0,2.0,6885.0,1-5,609.0,0.42,Sector-33 Sohna,0,0
3052,2.0,2.0,2.0,8301.0,Under Construction,1060.0,0.88,Sector 37D,4,1
3053,4.0,4.0,4.0,9096.0,1-5,3188.0,2.9,Sector 102,4,1
3054,4.0,3.0,3.0,4054.0,5-10,1850.0,0.75,Sector 92,3,1
3055,3.0,3.0,3.0,6119.0,1-5,1340.0,0.82,Sector 83,3,1
3056,5.0,5.0,4.0,18400.0,5-10,3670.0,4.6,Sector 66,4,1
3057,3.0,3.0,3.0,6044.0,1-5,1340.0,0.81,Sector 83,3,1
3058,3.0,3.0,1.0,5652.0,0-1,1150.0,0.65,Sector 67,3,1
3059,4.0,5.0,4.0,19278.60696517413,5-10,2412.0,4.65,Uppals Southend,2,1
3060,3.0,3.0,3.0,6343.0,1-5,1340.0,0.85,Sector 83,3,1
3061,3.0,3.0,3.0,8000.0,1-5,1340.0,0.8,Sector 83,3,0
3062,3.0,3.0,2.0,12592.0,1-5,1350.0,1.7,Sector 102,4,1
3063,4.0,5.0,4.0,6054.0,1-5,2560.0,1.55,Sector 85,6,0
3064,3.0,4.0,2.0,11988.0,1-5,2711.0,3.25,Nirvana Country,5,0
3065,4.0,4.0,2.0,11257.0,1-5,3109.0,3.5,Sushant Lok Phase 1,0,1
3066,4.0,4.0,1.0,10558.80441845354,1-5,3078.0,3.25,Sector 56,3,1
3067,2.0,2.0,1.0,11740.0,1-5,988.0,1.16,Nirvana Country,3,1
3068,9.0,9.0,4.0,25326.79738562092,5-10,1836.0,4.65,Sector 46,2,1
3069,9.0,9.0,4.0,25348.542458808617,1-5,2367.0,6.0,Sector 45,3,1
3070,6.0,6.0,4.0,22179.97465145754,5-10,2367.0,5.25,Sector 40,3,1
3071,9.0,9.0,4.0,21546.261089987325,5-10,2367.0,5.1,Sector 40,3,1
3072,9.0,9.0,4.0,21123.78538234052,5-10,2367.0,5.0,Sector 40,3,1
3073,3.0,3.0,2.0,8009.259259259259,1-5,2160.0,1.73,Sushant Lok Phase 3,3,1
3074,3.0,3.0,3.0,10133.0,0-1,1727.0,1.75,Sector 67A,4,1
3075,4.0,4.0,3.0,18181.0,1-5,3500.0,4.9,Sector 67,4,0
3076,3.0,3.0,4.0,13523.0,1-5,2662.0,3.6,Sector 67,4,0
3077,3.0,3.0,3.0,17500.0,1-5,2411.0,3.15,Sector 67,4,0
3078,4.0,5.0,2.0,24000.0,1-5,4944.0,11.8656,Sector 65,5,1
3079,4.0,4.0,2.0,24500.0,1-5,5000.0,12.25,Sector 65,5,0
3080,3.0,3.0,4.0,10526.0,1-5,2585.0,2.3,Ardee City,3,0
3081,3.0,3.0,4.0,12538.0,1-5,2035.0,2.05,Ardee City,3,0
3082,3.0,3.0,4.0,12844.0,1-5,2035.0,2.1,Ardee City,3,0
3083,2.0,2.0,2.0,16666.0,0-1,1304.0,1.55,Sector 70A,4,0
3084,2.0,2.0,2.0,19545.0,1-5,1365.0,2.15,Sector 60,5,0
3085,3.0,4.0,2.0,20038.0,Under Construction,2595.0,5.2,Sector 59,6,1
3086,3.0,3.0,2.0,19500.0,Under Construction,2295.0,5.0,Sector 59,6,1
3087,4.0,5.0,3.0,17381.0,Under Construction,2750.0,4.78,Sector 61,6,0
3088,4.0,5.0,3.0,18000.0,Under Construction,2750.0,4.95,Sector 61,6,0
3089,3.0,3.0,3.0,12718.0,5-10,2060.0,2.62,Sector 61,5,0
3090,2.0,2.0,2.0,11744.0,1-5,1360.0,1.05,Sector 81,5,1
3091,3.0,3.0,4.0,15030.0,5-10,1996.0,3.0,Sector 62,2,0
3092,3.0,5.0,4.0,9208.0,1-5,2400.0,2.21,Sector 99,4,1
3093,2.0,2.0,3.0,12000.0,1-5,1600.0,1.92,Sector 70A,2,0
3094,3.0,4.0,3.0,9917.0,0-1,1815.0,1.8,Sector 79,5,0
3095,3.0,4.0,3.0,10192.0,0-1,1815.0,1.85,Sector 79,5,0
3096,3.0,3.0,2.0,10802.0,0-1,1620.0,1.75,Sector 79,5,0
3097,3.0,4.0,3.0,11381.0,1-5,1889.0,2.15,Sector 102,4,0
3098,3.0,3.0,3.0,15151.0,1-5,1650.0,2.5,Sector 65,2,0
3099,3.0,3.0,2.0,13461.0,1-5,1578.0,1.75,Sector 69,4,0
3100,3.0,3.0,3.0,17500.0,1-5,2200.0,3.5,Sector 66,6,0
3101,4.0,4.0,4.0,11004.0,Under Construction,2599.0,2.86,Sector 85,4,1
3102,4.0,4.0,4.0,9674.0,0-1,4548.0,4.4,Sector 102,4,0
3103,3.0,2.0,3.0,7164.0,5-10,1326.0,0.95,Sector 69,2,1
3104,3.0,3.0,4.0,10451.0,5-10,2038.0,2.13,Sector 66,5,0
3105,4.0,6.0,4.0,10056.0,0-1,2317.0,2.33,Sector 88A,4,0
3106,2.0,2.0,4.0,10400.0,5-10,1250.0,1.3,Sector 70,3,1
3107,2.0,3.0,4.0,10596.0,5-10,1510.0,1.6,Sector 70,3,1
3108,2.0,2.0,2.0,6890.0,1-5,595.0,0.41,Sector 95,1,1
3109,2.0,2.0,2.0,5797.0,1-5,690.0,0.4,Sector 95A,0,1
3110,4.0,5.0,2.0,13169.54404603807,1-5,4518.0,5.95,DLF Phase 2,3,1
3111,3.0,4.0,2.0,11079.36507936508,1-5,3150.0,3.49,Sector 26,3,1
3112,3.0,3.0,4.0,8169.0,1-5,1983.0,1.62,Sector 79,5,0
3113,3.0,3.0,4.0,8320.0,1-5,1983.0,1.65,Sector 79,5,0
3114,3.0,3.0,4.0,9945.0,1-5,1830.0,1.82,Sector 70A,4,0
3115,3.0,3.0,4.0,10109.0,1-5,1830.0,1.85,Sector 70A,4,0
3116,2.0,2.0,2.0,16575.0,0-1,1508.0,2.5,Sector 62,5,0
3117,4.0,5.0,2.0,7954.0,0-1,2200.0,1.75,Sector 67A,4,0
3118,4.0,5.0,2.0,8090.0,0-1,2200.0,1.78,Sector 67A,4,0
3119,3.0,3.0,2.0,10883.0,1-5,1608.0,1.75,Sector 69,4,0
3120,3.0,3.0,2.0,6785.0,Under Construction,2800.0,1.9,Sector 85,4,0
3121,3.0,4.0,4.0,12887.0,1-5,2452.0,3.16,Sector 67,4,0
3122,2.0,2.0,2.0,9545.0,1-5,1310.0,1.05,Sector 91,3,0
3123,3.0,3.0,3.0,10906.0,5-10,2063.0,2.25,Sector 66,5,0
3124,1.0,1.0,2.0,6705.0,0-1,425.0,0.285,Sohna,2,0
3125,3.0,3.0,2.0,9310.0,0-1,1450.0,1.35,Sector 77,4,0
3126,3.0,3.0,3.0,10572.0,5-10,1608.0,1.7,Sector 69,4,1
3127,2.0,2.0,2.0,14705.0,0-1,1020.0,1.5,Sector 65,4,0
3128,3.0,3.0,4.0,13346.0,1-5,1776.0,1.97,Sector 48,5,0
3129,3.0,3.0,4.0,12373.0,5-10,1776.0,1.95,Sector 48,5,0
3130,3.0,5.0,4.0,17365.0,1-5,3887.0,6.75,Sector 65,5,1
3131,3.0,3.0,2.0,8835.0,Under Construction,1454.0,1.28,Sector 95,4,0
3132,4.0,5.0,2.0,8805.635606788344,0-1,3123.0,2.75,Sushant Lok Phase 2,4,1
3133,3.0,3.0,2.0,7859.078590785908,0-1,1845.0,1.45,Sushant Lok Phase 3,3,0
3134,3.0,3.0,2.0,10457.51633986928,0-1,1836.0,1.92,Sector 57,3,1
3135,3.0,3.0,2.0,11234.567901234568,0-1,1620.0,1.82,Sector 57,3,1
3136,3.0,3.0,4.0,18304.0,Under Construction,2595.0,4.75,Sector 59,6,0
3137,3.0,4.0,4.0,14425.0,1-5,2045.0,2.95,Sector 60,5,0
3138,3.0,3.0,4.0,14244.0,5-10,1776.0,1.96,Sector 48,5,0
3139,3.0,3.0,4.0,10867.0,5-10,1776.0,1.93,Sector 48,5,0
3140,3.0,3.0,4.0,15412.0,5-10,1795.0,2.15,Sector 61,5,0
3141,3.0,3.0,4.0,9032.0,1-5,1818.0,1.4,Sector 90,3,1
3142,3.0,3.0,2.0,13103.0,1-5,1450.0,1.9,Sector 63A,0,1
3143,3.0,3.0,3.0,9655.0,1-5,1450.0,1.4,Sector 77,4,0
3144,3.0,3.0,2.0,12962.962962962964,0-1,1620.0,2.1,South City 1,3,1
3145,3.0,3.0,2.0,9248.91371818746,Under Construction,1611.0,1.49,Sector 93,4,1
3146,3.0,3.0,2.0,7037.037037037037,0-1,2700.0,1.9,Sushant Lok Phase 3,3,0
3147,4.0,4.0,3.0,10580.0,Under Construction,2599.0,2.75,Sector 85,4,1
3148,3.0,3.0,4.0,11904.0,5-10,1376.0,1.4,Sector 50,3,0
3149,3.0,4.0,4.0,7058.0,Under Construction,2125.0,1.5,Sector 70,3,0
3150,4.0,4.0,3.0,7187.0,1-5,1975.0,1.15,Sector 85,3,1
3151,3.0,3.0,3.0,10914.0,Under Construction,1695.0,1.85,Sector 113 Gurgaon,5,0
3152,2.0,2.0,3.0,9055.0,0-1,1270.0,1.15,Sector 68,2,0
3153,3.0,4.0,4.0,12476.0,10+,2605.0,3.25,Nirvana Country,5,0
3154,4.0,4.0,4.0,15714.0,1-5,3500.0,5.5,Sector 49,4,0
