PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,SUPERBUILTUP_SQFT,PRICE,SOCIETY_NAME,LOCALITY_WO_CITY,FEATURES_LIST,stories,nearby_facilities
S,Residential Apartment,2.0,2.0,3.0,12078.0,Semi-furnished,0-1,5.0,1573.0,1.9,La Vida by Tata Housing,Sector 113 Gurgaon,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,3.0,23913.0,Furnished,1-5,29.0,2300.0,5.5,DLF Park Place,Sector 54,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'School/College', 'Hospital']"
S,Independent/Builder Floor,2.0,2.0,2.0,4938.271604938272,Semi-furnished,1-5,0.0,1620.0,0.8,Vatika Independent Floors,Sector 82,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['School/College', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,3.0,11764.0,Semi-furnished,0-1,1.0,2890.0,3.4,,South City 2,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel']",single,"['Bank/ATM', 'Park', 'Hospital']"
S,Residential Apartment,4.0,4.0,4.0,18669.0,Semi-furnished,5-10,11.0,2812.0,5.25,DLF Westend Heights,DLF Phase 5,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,4.0,4.0,3.0,19157.0,Semi-furnished,5-10,7.0,2610.0,5.0,DLF Westend Heights,DLF Phase 5,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,6.0,7.0,4.0,11214.0,Semi-furnished,1-5,12.0,5350.0,6.0,Suncity Essel Towers,Sector 28,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Independent/Builder Floor,3.0,3.0,2.0,11949.0,Semi-furnished,0-1,2.0,1590.0,1.9,,Sector 57,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park']",single,"['Bank/ATM', 'Park', 'Hospital']"
S,Residential Apartment,2.0,2.0,3.0,12290.0,Semi-furnished,1-5,8.0,2441.0,3.0,Experion Windchants,Sector 112,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,0.0,15934.0,Semi-furnished,5-10,10.0,1412.0,2.45,DLF Wellington Estate,DLF Phase 5,[],single,"['Bank/ATM', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,4.0,19540.0,Semi-furnished,10+,7.0,2610.0,5.1,DLF Westend Heights,DLF Phase 5,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,4.0,6.0,4.0,24704.0,Semi-furnished,5-10,12.0,3886.0,9.6,Emaar The Palm Springs,Sector 54,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Metro', 'School/College', 'Airport']"
R,Residential Apartment,3.0,3.0,4.0,29000.0,Semi-furnished,1-5,16.0,1800.0,5.22,Ramprastha Primera,Sector 37D,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
R,Residential Apartment,3.0,3.0,2.0,19200.0,Semi-furnished,1-5,0.0,1185.0,2.2752,Ramprastha The Atrium,Sector 37D,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['School/College', 'Railway']"
S,Residential Apartment,3.0,3.0,3.0,9106.0,Unfurnished,1-5,11.0,1702.0,1.55,DLF Regal Gardens,Sector 90,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'School/College', 'Hospital']"
S,Residential Apartment,3.0,4.0,4.0,6546.0,Semi-furnished,0-1,15.0,1940.0,1.27,Ansal Housing Highland Park,Sector 103,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,['Hospital']
S,Residential Apartment,3.0,4.0,4.0,7357.0,Semi-furnished,1-5,5.0,1991.0,1.1,Satya The Hermitage,Sector 103,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Metro', 'School/College', 'Railway', 'Airport']"
S,Residential Apartment,3.0,2.0,2.0,10669.0,Semi-furnished,Under Construction,28.0,1359.0,1.45,Hero Homes,Sector 104,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Independent/Builder Floor,5.0,5.0,2.0,21800.0,Semi-furnished,1-5,1.0,2500.0,5.45,,Sector 63,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,2.0,2.0,3.0,6192.0,Unfurnished,1-5,5.0,1534.0,0.95,M3M Woodshire,Sector 107,"['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Park']",single,"['Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,2.0,14026.0,Furnished,10+,16.0,1711.0,2.4,DLF Belvedere Park,DLF Phase 2,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,3.0,3.0,4.0,13526.0,Unfurnished,0-1,16.0,2802.0,3.79,Experion Windchants,Sector 112,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,2.0,17378.0,Unfurnished,Under Construction,15.0,1381.0,2.4,Sobha City,Sector 108,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,12368.0,Semi-furnished,0-1,1.0,1900.0,2.35,Malibu Towne,Malibu Town,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,2.0,10750.0,Semi-furnished,1-5,1.0,2000.0,2.15,Anant Raj Estate Plots,Sector 63,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Metro', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,10499.0,Semi-furnished,1-5,4.0,1800.0,1.89,Anant Raj Estates,Sector 63A,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,10500.0,Semi-furnished,1-5,1.0,1800.0,1.89,Anant Raj Estates,Sector 63A,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,10210.0,Semi-furnished,1-5,2.0,1850.0,1.89,Anant Raj Estates,Sector 63A,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
R,Residential Apartment,2.0,2.0,1.0,15200.0,Semi-furnished,1-5,6.0,605.0,0.9196,Suncity Avenue 102,Sector 102,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,5108.96748838871,Semi-furnished,5-10,1.0,2799.0,1.43,Uppal Southend,Uppals Southend,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Park', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Hospital']"
R,Residential Apartment,2.0,2.0,3.0,19300.0,Semi-furnished,1-5,14.0,1380.0,2.6634,Ramprastha The Edge Towers,Sector 37D,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Park', 'School/College', 'Hospital']"
R,Residential Apartment,3.0,3.0,3.0,29400.0,Semi-furnished,1-5,16.0,1800.0,5.292,Ramprastha Primera,Sector 37D,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,7229.0,Semi-furnished,1-5,9.0,2000.0,1.07,Satya The Hermitage,Sector 103,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Metro', 'School/College', 'Railway', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,11326.0,Furnished,1-5,7.0,1536.0,1.05,M3M Woodshire,Sector 107,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Hospital', 'Airport']"
S,Residential Apartment,4.0,5.0,4.0,5494.0,Semi-furnished,1-5,7.0,2639.0,1.45,Satya The Hermitage,Sector 103,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Metro', 'School/College', 'Railway', 'Airport']"
S,Residential Apartment,3.0,3.0,3.0,8000.0,Semi-furnished,1-5,7.0,1750.0,1.4,DLF Regal Gardens,Sector 90,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'School/College', 'Hospital']"
S,Residential Apartment,3.0,4.0,4.0,9304.0,Semi-furnished,0-1,8.0,1999.0,1.86,Pareena Mi Casa,Sector 68,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Independent House/Villa,4.0,5.0,4.0,24691.35802469136,Semi-furnished,0-1,2.0,3240.0,8.0,Vipul Tatvam Villa,Sector 48,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Near Bank', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",multi,"['Bank/ATM', 'Park', 'School/College']"
S,Residential Apartment,2.0,2.0,3.0,11111.0,Semi-furnished,Under Construction,8.0,1215.0,1.35,Shapoorji Pallonji Joyville Gurugram,Sector 102,"['Swimming Pool', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,2.0,11275.0,Semi-furnished,0-1,6.0,1215.0,1.37,Shapoorji Pallonji Joyville Gurugram,Sector 102,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,10227.0,Semi-furnished,1-5,7.0,2361.0,1.8,M3M Woodshire,Sector 107,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,9520.0,Furnished,1-5,1.0,1943.0,1.39,M3M Woodshire,Sector 107,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,4.0,2.0,9629.0,Semi-furnished,0-1,0.0,2700.0,2.6,,Sector 48,"['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Park', 'Hospital']"
S,Residential Apartment,4.0,4.0,2.0,10216.0,Unfurnished,5-10,19.0,1762.0,2.38,DLF Belvedere Park,DLF Phase 2,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
