,PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,TOTAL_FLOOR,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,stories
6354,S,Independent/Builder Floor,3.0,3,2.0,9727.626459143969,Semi-furnished,0-1,1.0,4.0,2313.0,2.25,Sector 57,single
6355,S,Residential Apartment,2.0,2,2.0,9799.0,Semi-furnished,1-5,7.0,19.0,1296.0,1.27,Sector 67A,single
6357,S,Independent/Builder Floor,4.0,4,,14814.0,Semi-furnished,0-1,1.0,4.0,2700.0,4.0,DLF Phase 2,single
6358,S,Independent/Builder Floor,4.0,4,4.0,13888.0,Semi-furnished,0-1,1.0,4.0,2700.0,3.75,DLF Phase 1,single
6359,S,Residential Apartment,3.0,4,4.0,19570.0,Unfurnished,Under Construction,6.0,33.0,2095.0,4.1,Sector 59,single
6360,S,Residential Apartment,3.0,4,4.0,17128.0,Unfurnished,5-10,9.0,40.0,3211.0,5.5,Sector 65,single
6362,S,Residential Apartment,3.0,3,4.0,19133.0,Unfurnished,5-10,3.0,40.0,2979.0,5.7,Sector 65,single
6363,S,Residential Apartment,3.0,5,3.0,8012.0,Semi-furnished,0-1,5.0,20.0,1997.0,1.6,Sector 99A,single
6364,S,Residential Apartment,4.0,4,4.0,12356.0,Semi-furnished,5-10,0.0,12.0,2954.0,3.65,Sector 28,single
6365,S,Residential Apartment,3.0,3,4.0,10192.0,Semi-furnished,10+,5.0,19.0,1815.0,1.85,Nirvana Country,single
6366,S,Independent/Builder Floor,2.0,2,2.0,22000.0,Furnished,Under Construction,21.0,21.0,1330.0,2.9,Sector 113 Gurgaon ,single
6367,S,Residential Apartment,2.0,2,4.0,10578.0,Semi-furnished,10+,9.0,19.0,1418.0,1.5,Nirvana Country,single
6368,S,Independent/Builder Floor,4.0,4,2.0,9928.179129700042,Semi-furnished,0-1,2.0,4.0,2367.0,2.35,Sector 57,single
6369,S,Residential Apartment,3.0,4,3.0,13235.0,,10+,2.0,17.0,2531.0,3.35,Nirvana Country,single
6370,S,Independent/Builder Floor,2.0,2,3.0,9149.0,Semi-furnished,1-5,2.0,2.0,1093.0,1.0,Sector-33 Sohna,single
6371,S,Independent/Builder Floor,3.0,3,2.0,11351.0,Semi-furnished,0-1,4.0,4.0,1850.0,2.1,Sector 57,single
6372,S,Residential Apartment,3.0,3,3.0,11645.0,Unfurnished,0-1,14.0,30.0,2018.0,2.35,Sector 74,single
6373,S,Residential Apartment,2.0,3,3.0,11502.0,Unfurnished,0-1,23.0,30.0,1424.0,1.64,Sector 74,single
6374,S,Residential Apartment,2.0,3,2.0,11450.0,Unfurnished,0-1,10.0,30.0,1406.0,1.61,Sector 74,single
6375,S,Residential Apartment,3.0,4,3.0,12901.0,Unfurnished,Under Construction,33.0,34.0,2054.0,2.65,Sector 65,single
6376,S,Residential Apartment,3.0,3,3.0,12892.0,Unfurnished,Under Construction,27.0,34.0,2040.0,2.63,Sector 65,single
6377,S,Residential Apartment,2.0,2,2.0,12840.0,Unfurnished,Under Construction,8.0,34.0,1433.0,1.84,Sector 65,single
6378,S,Residential Apartment,2.0,2,2.0,12926.0,Unfurnished,Under Construction,22.0,34.0,1261.0,1.63,Sector 65,single
6379,S,Residential Apartment,3.0,3,4.0,8428.0,Semi-furnished,1-5,19.0,19.0,1833.0,1.18,Sector 37D,single
6380,S,Residential Apartment,3.0,3,3.0,10000.0,Furnished,0-1,13.0,14.0,1650.0,1.59,Sector 102,single
6381,S,Residential Apartment,3.0,3,3.0,12000.0,Furnished,0-1,3.0,17.0,1895.0,2.28,Sector 66,single
6382,S,Independent House/Villa,4.0,4,2.0,30864.197530864196,Semi-furnished,10+,1.0,1.0,3240.0,10.0,Nirvana Country,single
6383,S,Residential Apartment,4.0,4,3.0,7600.0,Semi-furnished,10+,8.0,10.0,2500.0,1.9,Sector 45,single
6384,S,Residential Apartment,3.0,4,3.0,9750.0,Unfurnished,1-5,8.0,20.0,1997.0,1.56,Sector 99A,single
6385,S,Independent/Builder Floor,3.0,3,4.0,14545.0,Semi-furnished,Under Construction,1.0,4.0,1600.0,1.6,Sector 93,single
6386,S,Residential Apartment,3.0,2,3.0,12500.0,Semi-furnished,10+,1.0,4.0,1400.0,1.75,Sector 15,single
6387,S,Independent/Builder Floor,3.0,3,3.0,8888.888888888889,Semi-furnished,10+,1.0,2.0,1800.0,1.6,DLF Phase 1,single
6388,S,Residential Apartment,4.0,4,4.0,16000.0,Furnished,Under Construction,11.0,32.0,3039.0,4.86,Sector 62,single
6390,S,Residential Apartment,3.0,3,2.0,11500.0,,Under Construction,11.0,36.0,1665.0,1.91,Sector 113 Gurgaon ,single
6391,S,Residential Apartment,4.0,4,3.0,10210.0,,Under Construction,6.0,24.0,2901.0,2.96,Sector 108,single
6392,S,Residential Apartment,3.0,3,3.0,17472.0,Furnished,Under Construction,6.0,33.0,2295.0,4.01,Sector 59,single
6393,S,Residential Apartment,3.0,3,3.0,13500.0,,Under Construction,7.0,34.0,1855.0,2.5,Sector 106,single
6394,S,Residential Apartment,3.0,3,3.0,13000.0,Furnished,Under Construction,6.0,47.0,1860.0,2.42,Sector 65,single
6395,S,Residential Apartment,2.0,2,2.0,13000.0,Furnished,Under Construction,3.0,47.0,1440.0,1.87,Sector 65,single
6396,S,Residential Apartment,2.0,2,1.0,8500.0,,1-5,6.0,23.0,1410.0,1.2,Sector 37D,single
6398,S,Residential Apartment,3.0,4,2.0,7547.0,Semi-furnished,Under Construction,7.0,12.0,2120.0,1.6,Sector 85,single
6399,S,Residential Apartment,2.0,3,4.0,6666.0,Semi-furnished,1-5,2.0,11.0,1450.0,0.8,Sector 103,single
6400,S,Residential Apartment,3.0,3,3.0,10243.0,Semi-furnished,0-1,2.0,14.0,1850.0,1.89,Sector 67A,single
6401,S,Residential Apartment,3.0,3,3.0,9791.0,Semi-furnished,1-5,7.0,14.0,1920.0,1.88,Sector 67A,single
6402,S,Residential Apartment,2.0,2,3.0,10411.0,Semi-furnished,1-5,7.0,14.0,1484.0,1.54,Sector 67A,single
6403,S,Residential Apartment,2.0,2,3.0,10037.0,Semi-furnished,1-5,9.0,14.0,1350.0,1.36,Sector 67A,single
6404,S,Residential Apartment,2.0,2,3.0,10223.0,Semi-furnished,1-5,3.0,14.0,1296.0,1.33,Sector 67A,single
6405,S,Independent/Builder Floor,3.0,3,2.0,8864.0,Semi-furnished,0-1,3.0,4.0,1850.0,1.64,Sushant Lok Phase 2,single
6406,S,Independent/Builder Floor,4.0,3,2.0,9222.222222222224,Semi-furnished,0-1,0.0,4.0,2700.0,2.49,Sushant Lok Phase 2,single
6407,S,Residential Apartment,3.0,3,3.0,11764.0,Semi-furnished,5-10,12.0,12.0,1700.0,2.0,Sector 28,single
6408,S,Residential Apartment,2.0,3,3.0,9882.0,,1-5,11.0,29.0,1700.0,1.68,Sector 104,single
6409,S,Residential Apartment,3.0,5,4.0,5896.0,Unfurnished,Under Construction,5.0,24.0,2035.0,1.2,Sector 37C,single
6410,S,Residential Apartment,3.0,5,4.0,5950.0,Unfurnished,Under Construction,19.0,23.0,1815.0,1.08,Sector 37C,single
6411,S,Residential Apartment,2.0,3,4.0,5956.0,Unfurnished,Under Construction,22.0,23.0,1578.0,0.94,Sector 37C,single
6412,S,Residential Apartment,3.0,4,3.0,14177.0,Semi-furnished,10+,9.0,16.0,2116.0,3.0,Sector 41,single
6413,S,Residential Apartment,3.0,4,4.0,6916.0,,10+,6.0,13.0,2024.0,1.4,Sector 45,single
6414,S,Residential Apartment,4.0,3,4.0,5959.0,Semi-furnished,10+,12.0,12.0,2450.0,1.46,Sector 39,single
6415,S,Residential Apartment,5.0,5,3.0,6818.0,,10+,1.0,12.0,3300.0,2.25,Sector 39,single
6416,S,Residential Apartment,3.0,4,3.0,10740.0,Semi-furnished,10+,9.0,9.0,2700.0,2.9,Sector 47,single
6417,S,Residential Apartment,3.0,3,3.0,9062.0,Furnished,10+,9.0,9.0,1600.0,1.45,Sector 45,single
6418,S,Residential Apartment,4.0,3,3.0,6138.0,Semi-furnished,10+,5.0,10.0,3030.0,1.86,Sector 45,single
6419,S,Residential Apartment,3.0,4,3.0,8474.0,Semi-furnished,10+,7.0,10.0,2360.0,2.0,Sector 51,single
6420,S,Residential Apartment,3.0,3,2.0,23758.0,Semi-furnished,1-5,30.0,30.0,2315.0,5.5,Sector 54,single
6421,S,Residential Apartment,4.0,5,4.0,7343.0,Semi-furnished,0-1,5.0,12.0,2560.0,1.88,Sector 85,single
6422,S,Independent/Builder Floor,4.0,4,2.0,22222.222222222223,Semi-furnished,Under Construction,4.0,4.0,3150.0,7.0,DLF Phase 5,single
6423,S,Residential Apartment,4.0,5,4.0,20058.0,Semi-furnished,1-5,9.0,18.0,3390.0,6.8,Sector 53,single
6424,S,Residential Apartment,3.0,4,4.0,10873.0,Semi-furnished,5-10,7.0,17.0,2805.0,3.05,Sector 28,single
6425,S,Residential Apartment,4.0,4,2.0,19666.0,Semi-furnished,Under Construction,4.0,22.0,3300.0,6.49,Sushant Lok Phase 1,single
6426,S,Residential Apartment,4.0,5,4.0,11864.0,Semi-furnished,1-5,10.0,21.0,2950.0,3.5,Sector 111,single
6427,S,Residential Apartment,4.0,4,3.0,15652.0,Semi-furnished,5-10,18.0,20.0,2300.0,3.6,DLF Phase 2,single
6428,S,Residential Apartment,2.0,2,4.0,12545.0,Semi-furnished,5-10,13.0,14.0,1100.0,1.38,Sector 28,single
6429,S,Residential Apartment,4.0,5,4.0,14346.0,Semi-furnished,5-10,5.0,11.0,3764.0,5.4,Chakkarpur,single
6430,S,Residential Apartment,4.0,4,4.0,11000.0,Semi-furnished,5-10,9.0,10.0,3000.0,3.3,Suncity,single
6431,S,Residential Apartment,4.0,4,4.0,11935.0,Semi-furnished,5-10,4.0,12.0,3100.0,3.7,Chakkarpur,single
6432,S,Independent House/Villa,5.0,5,4.0,31944.444444444445,Unfurnished,0-1,3.0,3.0,3600.0,11.5,Sector 109,multi
6433,S,Residential Apartment,4.0,6,4.0,11810.0,Unfurnished,1-5,7.0,28.0,4848.0,5.75,Sector 112,single
6434,S,Residential Apartment,3.0,3,3.0,12234.0,Unfurnished,Under Construction,12.0,26.0,1692.0,2.07,Sector 102,single
6435,S,Residential Apartment,3.0,5,2.0,17498.0,Unfurnished,Under Construction,6.0,24.0,2343.0,4.1,Sector 108,single
6436,S,Residential Apartment,3.0,2,2.0,9715.0,Semi-furnished,10+,8.0,12.0,1616.0,1.57,Malibu Town,single
6437,S,Independent House/Villa,4.0,6,4.0,25083.61204013378,Unfurnished,0-1,2.0,2.0,2691.0,6.75,Sector 70A,multi
6438,S,Residential Apartment,3.0,3,3.0,13740.0,Semi-furnished,1-5,9.0,28.0,2802.0,3.85,Sector 112,single
6439,S,Residential Apartment,3.0,3,4.0,10000.0,Unfurnished,1-5,12.0,27.0,1750.0,1.75,Sector 109,single
6440,S,Residential Apartment,3.0,4,3.0,12649.0,Semi-furnished,0-1,12.0,23.0,2095.0,2.65,Sector 109,single
6441,S,Residential Apartment,3.0,3,2.0,13740.0,Semi-furnished,0-1,14.0,28.0,2802.0,3.85,Sector 112,single
6442,S,Residential Apartment,2.0,2,3.0,11037.0,Semi-furnished,0-1,16.0,26.0,1359.0,1.5,Sector 102,single
6443,S,Residential Apartment,3.0,4,2.0,18422.0,Semi-furnished,0-1,1.0,18.0,2003.0,3.69,Sector 108,single
6444,S,Independent/Builder Floor,3.0,3,3.0,9333.333333333334,Semi-furnished,0-1,2.0,3.0,2250.0,2.1,Sector 102,single
6445,S,Residential Apartment,3.0,3,3.0,16890.0,Semi-furnished,0-1,16.0,24.0,1711.0,2.89,Sector 108,single
6446,S,Residential Apartment,3.0,3,3.0,16170.0,Semi-furnished,Under Construction,12.0,35.0,1689.0,1.75,Sector 104,single
6447,S,Independent/Builder Floor,4.0,5,2.0,19148.0,Semi-furnished,1-5,0.0,4.0,2350.0,4.5,Sector 65,single
6448,S,Independent/Builder Floor,4.0,5,2.0,15555.0,Semi-furnished,1-5,3.0,4.0,2250.0,3.5,Sushant Lok Phase 1,single
6449,S,Independent/Builder Floor,4.0,5,2.0,18333.0,Semi-furnished,1-5,1.0,4.0,3000.0,5.5,Sushant Lok Phase 1,single
6450,S,Independent/Builder Floor,4.0,5,2.0,12800.0,Semi-furnished,1-5,1.0,4.0,2500.0,3.2,Sector 67,single
6451,S,Independent/Builder Floor,4.0,4,2.0,7954.0,Semi-furnished,1-5,2.0,4.0,2200.0,1.75,Sector 67,single
6452,S,Independent/Builder Floor,3.0,3,2.0,13214.0,Semi-furnished,1-5,4.0,4.0,1400.0,1.85,Sector 67,single
6453,S,Independent/Builder Floor,3.0,3,2.0,13235.0,Semi-furnished,1-5,2.0,4.0,1700.0,2.25,Mayfield Garden,single
6454,S,Independent/Builder Floor,3.0,3,2.0,12500.0,Semi-furnished,1-5,2.0,4.0,1400.0,1.75,Sector 57,single
6455,S,Independent/Builder Floor,3.0,3,2.0,17857.0,Semi-furnished,1-5,2.0,4.0,1400.0,2.5,Sector 73,single
6456,S,Independent/Builder Floor,4.0,4,2.0,10689.0,Semi-furnished,0-1,2.0,4.0,1450.0,1.55,Sector 7,single
6457,S,Residential Apartment,3.0,3,4.0,6916.0,Semi-furnished,1-5,7.0,18.0,1735.0,1.2,Sector 83,single
6458,S,Independent/Builder Floor,3.0,3,2.0,20000.0,Semi-furnished,10+,0.0,3.0,1925.0,3.1,DLF Phase 5,single
6459,S,Residential Apartment,4.0,4,4.0,14971.0,Semi-furnished,5-10,2.0,32.0,2438.0,3.65,Sector 61,single
6460,S,Residential Apartment,3.0,4,4.0,9254.0,Unfurnished,0-1,7.0,35.0,1999.0,1.85,Sector 68,single
6461,S,Independent/Builder Floor,3.0,3,2.0,16000.0,Semi-furnished,1-5,3.0,4.0,1500.0,2.4,C Block Sushant Lok Phase 1,single
6462,S,Residential Apartment,2.0,2,2.0,7389.0,Semi-furnished,1-5,7.0,18.0,1245.0,0.92,Sector 83,single
6463,S,Residential Apartment,3.0,3,3.0,2756.0,Semi-furnished,1-5,2.0,4.0,1161.0,0.32,Sector 108,single
6464,S,Residential Apartment,3.0,4,4.0,14506.0,Semi-furnished,1-5,13.0,27.0,2585.0,3.75,Sector 109,single
6465,S,Residential Apartment,4.0,4,4.0,11217.0,Semi-furnished,0-1,12.0,14.0,2407.0,2.7,Sector-33 Sohna,single
6466,S,Independent/Builder Floor,3.0,3,2.0,16180.0,Semi-furnished,10+,1.0,3.0,1885.0,3.05,DLF Phase 5,single
6467,S,Independent/Builder Floor,4.0,5,4.0,15625.0,Semi-furnished,0-1,2.0,4.0,2400.0,3.75,Malibu Town,single
6468,S,Independent/Builder Floor,4.0,5,4.0,17000.0,Semi-furnished,0-1,4.0,4.0,2500.0,4.25,Malibu Town,single
6469,S,Residential Apartment,3.0,4,2.0,5919.0,Semi-furnished,0-1,9.0,12.0,2120.0,1.25,Sector 85,single
6470,S,Residential Apartment,3.0,4,3.0,5471.0,,1-5,3.0,12.0,1645.0,0.9,Sector 85,single
6471,S,Residential Apartment,3.0,4,2.0,18422.0,Unfurnished,0-1,2.0,19.0,2003.0,3.69,Sector 108,single
6472,S,Residential Apartment,3.0,3,3.0,12234.0,Semi-furnished,0-1,10.0,26.0,1692.0,2.07,Sector 102,single
6473,S,Residential Apartment,3.0,4,3.0,19083.0,Semi-furnished,1-5,5.0,24.0,1889.0,2.29,Sector 102,single
6474,S,Residential Apartment,3.0,3,2.0,16949.0,Unfurnished,0-1,16.0,18.0,1711.0,2.9,Sector 108,single
6475,S,Residential Apartment,2.0,2,2.0,17378.0,Unfurnished,0-1,16.0,18.0,1381.0,2.41,Sector 108,single
6476,S,Residential Apartment,4.0,4,3.0,18400.0,Unfurnished,Under Construction,10.0,18.0,2459.0,4.54,Sector 108,single
6477,S,Independent/Builder Floor,2.0,2,2.0,8095.0,Unfurnished,1-5,2.0,2.0,1050.0,0.85,Sector 83,single
6478,S,Residential Apartment,2.0,2,3.0,13543.0,Unfurnished,Under Construction,17.0,34.0,1366.0,1.85,Sector 106,single
6479,S,Residential Apartment,3.0,3,2.0,15806.0,Semi-furnished,10+,1.0,3.0,1895.0,2.45,DLF Phase 5,single
6480,S,Independent/Builder Floor,3.0,3,2.0,14333.0,Semi-furnished,10+,2.0,3.0,1895.0,2.15,DLF Phase 5,single
6481,S,Independent/Builder Floor,4.0,4,3.0,14468.0,Semi-furnished,1-5,2.0,4.0,2350.0,3.4,South City 2,single
6482,S,Residential Apartment,2.0,2,3.0,11193.0,Unfurnished,Under Construction,7.0,26.0,1215.0,1.36,Sector 102,single
6483,S,Residential Apartment,3.0,3,3.0,7927.0,Semi-furnished,1-5,5.0,18.0,1785.0,1.41,Sector 83,single
6484,S,Residential Apartment,3.0,3,3.0,15500.0,Semi-furnished,Under Construction,16.0,33.0,2450.0,3.8,Sector 106,single
6485,S,Residential Apartment,2.0,2,3.0,6883.0,Semi-furnished,1-5,7.0,14.0,1540.0,1.06,Sector 37D,single
6486,S,Residential Apartment,2.0,3,3.0,8106.0,Unfurnished,1-5,12.0,14.0,1283.0,1.04,Sector 108,single
6488,S,Residential Apartment,4.0,5,4.0,11822.0,Semi-furnished,1-5,3.0,23.0,3045.0,3.6,Sector 109,single
6489,S,Residential Apartment,3.0,3,3.0,13080.0,Unfurnished,Under Construction,14.0,25.0,2217.0,2.9,Sector 113 Gurgaon ,single
6490,S,Residential Apartment,4.0,4,3.0,17378.0,Unfurnished,Under Construction,11.0,24.0,2459.0,4.79,Sector 108,single
6491,S,Residential Apartment,3.0,3,2.0,16949.0,Unfurnished,Under Construction,18.0,19.0,1711.0,2.9,Sector 108,single
6492,S,Independent House/Villa,6.0,6,3.0,16888.88888888889,Unfurnished,10+,3.0,3.0,2250.0,3.8,Sector 21,multi
6493,S,Residential Apartment,3.0,4,2.0,5849.0,Semi-furnished,0-1,3.0,12.0,2120.0,1.24,Sector 85,single
6494,S,Residential Apartment,4.0,5,4.0,6074.0,Semi-furnished,0-1,4.0,12.0,2560.0,1.55,Sector 85,single
6495,S,Residential Apartment,3.0,3,3.0,5313.0,Unfurnished,1-5,9.0,12.0,1675.0,0.89,Sector 85,single
6496,S,Residential Apartment,3.0,3,3.0,9623.0,Semi-furnished,1-5,8.0,14.0,2338.0,2.25,Sector 108,single
6497,S,Residential Apartment,3.0,4,3.0,16652.0,Semi-furnished,1-5,10.0,14.0,2003.0,1.9,Sector 108,single
6498,S,Residential Apartment,3.0,4,2.0,18722.0,Furnished,0-1,14.0,24.0,2003.0,3.75,Sector 108,single
6499,S,Residential Apartment,3.0,3,3.0,17299.0,Semi-furnished,1-5,15.0,28.0,2802.0,3.85,Sector 112,single
6500,S,Independent House/Villa,3.0,4,2.0,8888.888888888889,Semi-furnished,0-1,4.0,4.0,2250.0,2.0,Sector 102,multi
6501,S,Independent/Builder Floor,4.0,4,2.0,14047.0,Semi-furnished,0-1,3.0,4.0,2100.0,2.95,Malibu Town,single
6502,S,Residential Apartment,3.0,4,3.0,9750.0,Semi-furnished,1-5,9.0,14.0,2000.0,1.95,Sector 102,single
6503,S,Residential Apartment,3.0,3,3.0,5253.0,Semi-furnished,1-5,9.0,12.0,1675.0,0.88,Sector 85,single
6504,S,Residential Apartment,4.0,4,3.0,4962.0,Unfurnished,1-5,10.0,12.0,1975.0,0.98,Sector 85,single
6505,S,Residential Apartment,3.0,3,2.0,5457.0,Semi-furnished,1-5,9.0,12.0,1475.0,0.805,Sector 85,single
6506,S,Residential Apartment,3.0,3,2.0,5491.0,Semi-furnished,1-5,7.0,12.0,1475.0,0.81,Sector 85,single
6507,S,Residential Apartment,3.0,3,2.0,16890.0,Unfurnished,Under Construction,18.0,24.0,1711.0,2.89,Sector 108,single
6508,S,Residential Apartment,4.0,4,3.0,4911.0,Semi-furnished,1-5,1.0,12.0,1975.0,0.97,Sector 85,single
6509,S,Residential Apartment,3.0,3,2.0,5559.0,Semi-furnished,1-5,2.0,12.0,1475.0,0.82,Sector 85,single
6510,S,Residential Apartment,3.0,3,2.0,5593.0,Semi-furnished,1-5,1.0,12.0,1475.0,0.825,Sector 85,single
6511,S,Residential Apartment,3.0,3,3.0,5373.0,Semi-furnished,1-5,2.0,12.0,1675.0,0.9,Sector 85,single
6512,S,Independent/Builder Floor,4.0,4,2.0,17500.0,Semi-furnished,1-5,1.0,4.0,2200.0,3.85,Sushant Lok Phase 1,single
6513,S,Residential Apartment,2.0,2,3.0,11152.0,Unfurnished,Under Construction,11.0,26.0,1215.0,1.36,Sector 102,single
6514,S,Residential Apartment,3.0,3,4.0,19058.0,Unfurnished,Under Construction,4.0,26.0,1852.0,2.15,Sector 102,single
6516,S,Residential Apartment,3.0,3,4.0,13477.0,Unfurnished,Under Construction,2.0,34.0,1855.0,2.5,Sector 106,single
6517,S,Residential Apartment,3.0,4,3.0,10237.0,Semi-furnished,0-1,9.0,25.0,2149.0,2.2,Sector 102,single
6518,S,Independent/Builder Floor,3.0,3,2.0,15579.0,Semi-furnished,0-1,1.0,3.0,1380.0,2.15,Sector 65,single
6519,S,Independent/Builder Floor,3.0,3,2.0,16666.0,Semi-furnished,1-5,0.0,5.0,1650.0,2.75,Sector 65,single
6520,S,Independent/Builder Floor,4.0,4,2.0,12045.0,Semi-furnished,Under Construction,2.0,4.0,2200.0,2.65,Uppals Southend,single
6521,S,Independent/Builder Floor,4.0,4,2.0,10156.0,Semi-furnished,0-1,3.0,4.0,3200.0,3.25,Malibu Town,single
6522,S,Independent/Builder Floor,4.0,4,2.0,10263.0,Semi-furnished,0-1,3.0,4.0,1900.0,1.95,Sector 57,single
6523,S,Independent/Builder Floor,3.0,3,2.0,14705.0,Semi-furnished,0-1,3.0,4.0,1700.0,2.5,Malibu Town,single
6524,S,Independent/Builder Floor,4.0,4,2.0,9736.0,Semi-furnished,0-1,3.0,4.0,1900.0,1.85,Sector 67,single
6525,S,Independent/Builder Floor,4.0,4,2.0,12031.0,Semi-furnished,0-1,2.0,4.0,3200.0,3.85,Sector 48,single
6526,S,Independent/Builder Floor,4.0,4,2.0,9285.0,Semi-furnished,0-1,1.0,4.0,2800.0,2.6,Sector 48,single
6527,S,Independent/Builder Floor,4.0,4,2.0,9166.0,Semi-furnished,0-1,3.0,4.0,2400.0,2.2,Sector 57,single
6529,S,Independent/Builder Floor,4.0,4,2.0,10625.0,Semi-furnished,0-1,3.0,4.0,2400.0,2.55,Sector 56,single
6530,S,Independent/Builder Floor,4.0,4,2.0,12777.0,Semi-furnished,Under Construction,3.0,4.0,1800.0,2.3,Sector 63A,single
6531,S,Residential Apartment,3.0,3,3.0,13962.0,Semi-furnished,Under Construction,7.0,34.0,1855.0,2.59,Sector 106,single
6532,S,Independent House/Villa,2.0,3,2.0,18402.777777777777,Unfurnished,10+,1.0,1.0,1440.0,2.65,Sector 23A,single
6533,S,Residential Apartment,3.0,3,3.0,11012.0,Semi-furnished,1-5,12.0,24.0,1689.0,1.86,Sector 102,single
6534,S,Residential Apartment,3.0,2,2.0,10816.0,Unfurnished,Under Construction,19.0,35.0,1359.0,1.47,Sector 104,single
6535,S,Independent House/Villa,5.0,6,4.0,21912.350597609562,Furnished,1-5,3.0,3.0,4518.0,9.9,Sector 33,multi
6536,S,Independent House/Villa,2.0,2,2.0,19323.671497584543,Semi-furnished,10+,1.0,1.0,1449.0,2.8,Sector 22,single
6537,S,Independent/Builder Floor,4.0,4,3.0,10666.0,Semi-furnished,0-1,2.0,4.0,2250.0,2.4,Sector 22,single
6538,S,Residential Apartment,2.0,2,3.0,7822.0,Semi-furnished,1-5,3.0,14.0,1534.0,1.2,Sector 107,single
6539,S,Residential Apartment,3.0,4,4.0,8522.0,Semi-furnished,1-5,2.0,24.0,1760.0,1.5,Sector 106,single
6540,S,Residential Apartment,2.0,2,4.0,7581.0,Semi-furnished,1-5,4.0,24.0,1385.0,1.05,Sector 106,single
6541,S,Residential Apartment,3.0,3,4.0,8600.0,Semi-furnished,1-5,9.0,18.0,2000.0,1.72,Sector 103,single
6542,S,Residential Apartment,2.0,2,2.0,7942.0,Semi-furnished,0-1,6.0,8.0,1385.0,1.1,Sector 106,single
6543,S,Residential Apartment,3.0,2,2.0,10816.0,Unfurnished,Under Construction,18.0,35.0,1359.0,1.47,Sector 104,single
6544,S,Residential Apartment,2.0,2,2.0,10464.0,Unfurnished,Under Construction,11.0,35.0,1099.0,1.15,Sector 104,single
6545,S,Residential Apartment,3.0,4,3.0,12597.0,Unfurnished,Under Construction,24.0,25.0,2691.0,3.39,Sector 113 Gurgaon ,single
6546,S,Residential Apartment,3.0,2,2.0,12539.0,Unfurnished,0-1,5.0,25.0,1579.0,1.98,Sector 113 Gurgaon ,single
6547,S,Residential Apartment,3.0,3,3.0,11873.0,Unfurnished,0-1,3.0,24.0,2215.0,2.63,Sector 113 Gurgaon ,single
6548,S,Residential Apartment,3.0,3,4.0,13423.0,Unfurnished,Under Construction,20.0,34.0,1855.0,2.49,Sector 106,single
6549,S,Residential Apartment,3.0,3,3.0,11555.0,Unfurnished,0-1,10.0,26.0,1852.0,2.14,Sector 102,single
6550,S,Residential Apartment,2.0,2,3.0,11193.0,Unfurnished,Under Construction,10.0,26.0,1215.0,1.36,Sector 102,single
6551,S,Residential Apartment,3.0,3,3.0,6628.0,Semi-furnished,1-5,7.0,18.0,1735.0,1.15,Sector 83,single
6552,S,Independent/Builder Floor,4.0,4,2.0,9375.0,Semi-furnished,0-1,3.0,4.0,2400.0,2.25,Sector 67,single
6553,S,Independent/Builder Floor,4.0,4,2.0,11718.0,Semi-furnished,0-1,2.0,4.0,3200.0,3.75,Malibu Town,single
6554,S,Independent/Builder Floor,3.0,3,2.0,13333.0,Semi-furnished,0-1,3.0,4.0,1800.0,2.4,Sector 50,single
6555,S,Residential Apartment,3.0,3,2.0,5491.0,Semi-furnished,1-5,3.0,12.0,1475.0,0.81,Sector 85,single
6556,S,Residential Apartment,4.0,5,4.0,5937.0,Semi-furnished,0-1,1.0,12.0,2560.0,1.52,Sector 85,single
6557,S,Residential Apartment,4.0,5,4.0,6054.0,Semi-furnished,0-1,3.0,12.0,2560.0,1.55,Sector 85,single
6558,S,Residential Apartment,4.0,5,4.0,5859.0,Semi-furnished,0-1,2.0,12.0,2560.0,1.5,Sector 85,single
6559,S,Residential Apartment,3.0,4,2.0,5825.0,Semi-furnished,0-1,10.0,12.0,2120.0,1.24,Sector 85,single
6560,S,Residential Apartment,3.0,4,2.0,5990.0,Semi-furnished,0-1,1.0,12.0,2120.0,1.27,Sector 85,single
6561,S,Residential Apartment,3.0,2,2.0,11037.0,Semi-furnished,Under Construction,15.0,35.0,1359.0,1.5,Sector 104,single
6562,S,Residential Apartment,3.0,3,4.0,8361.0,Semi-furnished,1-5,7.0,14.0,1758.0,1.47,Sector 108,single
6563,S,Residential Apartment,2.0,3,3.0,8261.0,Semi-furnished,1-5,5.0,14.0,1283.0,1.06,Sector 108,single
6564,S,Residential Apartment,2.0,2,2.0,10451.0,Semi-furnished,1-5,12.0,29.0,1550.0,1.62,Sector 104,single
6565,S,Residential Apartment,3.0,3,3.0,9757.0,Unfurnished,1-5,4.0,14.0,1650.0,1.61,Sector 102,single
6566,S,Residential Apartment,4.0,4,4.0,10114.0,Semi-furnished,1-5,11.0,24.0,4548.0,4.6,Sector 102,single
6567,S,Residential Apartment,3.0,3,3.0,11012.0,Semi-furnished,1-5,15.0,24.0,1689.0,1.86,Sector 102,single
6568,S,Residential Apartment,3.0,3,4.0,7963.0,Semi-furnished,5-10,8.0,14.0,1758.0,1.4,Sector 108,single
